text,target
الحجر ليس الحل لكون العواقب مابعد الحجر قاسية جدا في جميع المجالات وبهده الوتيرة الكشف ستدوم إلى ما لانهاية,0
الحجر ماشي حل حقاش خاصو يكون شامل 100% الناس ملتزمة والحركة خاصها تكون شبه منعدمة والشعب مملتزمش خصوصا في الأماكن الأكثر كثافة سكانية,0
الحقيقة أن عدد التحاليل التي تجرى يوميا هو رقم ضعيف في الحقيقة,0
الحكومة ترتكب خطأ بالتريت في تطبيق الحظر,0
الحل هو الكشف في كل جهة لماذا ننتظر باستور,0
الحمد لله الأمور تبشر بخير حسب التوقعات الذي يؤسف هو معدل الوفيات ونسبة التحاليلمزيدا من الاحتياط,0
الحمد لله الأمور تسير كيف قدر لها الله وهي أقل مما كان يتوقعه الشارع المغربي. الأمور على خير رغم بعض الانزلاقات فالمواطن اصبح واعي بالخطر المحدق به ويستجيب رغم التهميش للمؤسسات ذات الطابع تعليمي وثقافي (لا يمكن أن تقوم بتوعية الشعب في ظرف ١٥ ايام وأنت اتخمتو بالتفاهة والسوقية طيلةالسنة ),0
الحمد لله الحالة الوبائية في تطور ملحوض 😂😂😂😂😂,0
الخطأ الفادح // نحن نعيش ضرفية حساسة جدا يجب على الدولة أن تكون أكثرا وعيا في التعاطي والتعامل معها بعدم اتباع السبل التقليدية  على الدولة أن تتجاهل في هذه الضرفية الحرجة ما يسمي انفسهم الفنانين والراقصين والممثلين والممثلات لا تدعوا لهم أي وسيلة ,0
الخطة المتبعة ستؤدي إلى الكارثة عطيو لينا الحقيقية المخفية,0
"الخطورة ديالو تتجلى فهاد المنشور ديالكم.ماشي بهاد الطريقة تترفع المعنويات أ سي الأدمين.راك تتمثل الوزارة أي الدولة وبالتالي تحمل المسؤوليات ديالك.الشعب المغربي ماشي كولشي قاري و واعي و تيفهم ب""الغمزة"".راه كاين لي غايقرى هادشي دابا و يخرج للزنقة اتبورد و يگول الوزارة گالت ف""الفايس""!",0
الخلل أختي كاين في إنه الكشف كيكون حتى الحالة كتدهور بزاف,0
الخلل فالحكومة اخوتي عوض ما تحسر اوقات الاسوق فهاد الشهر المبارك من السابعة صباحا الى الواحدة زولا هي زادت ساعة لا تقول المرض كاينتاشر غير باليل راه خاصها تفتح الاسواق غير فالصباح,0
الدولة أهملت الصحة والتعليم العموميين والآن الشعب يدفع الثمن,0
الدولة السبب فهادشي كون من الاول حبستو الرحلات كون موصلناش لهادشي خليتو الناس تجي قلتو ايتأثر اقتصاد البلاد والبلبلا ديالكم بغيتو تهناو من الشعب قلك المغرب المضياف هههههههه,0
الدولة بداتها ما عارفاش شنو هو الحجر الصحیِ وباغیة الشعب یوعی لوکان کانو المسیرین واعیین راه الشعب غایکون واعی تباّ لنا ولمسییرینا,0
الدولة تبخل على مواطنيها باجراء التحاليل الطبية لهم امريكا اجرت مليوني تحليلة و ذلك ما يفسر عدد المصابين لديها في حين المغرب ينتظر الي ان تظهر الاعراظ على المصابين و يقومو بالاتصال. اظن أن 20 ابريل لن يكون أخر يوم في الحجر الصحي فالدولة لكي تعلن عن انتهاء الحجر الصحي يجب ألا تسجل اي حالة اصابة بالفيرووس لمدة 15 يوم على الأقل. يعني ان لم نسجل اي حالة غدا و بعد غد الى ان نصل لأسبوعين بدون حالة سينتهي الحصار,0
"الدولة خاصها تحصي الناس اللي دخلو للمغرب من الدول الموبوؤة هادي 14 يوم.
مبتسناوش حتا اجيو عندهم.
باركا من ردة الفعل خاص الوزارة دوز للافعال.",0
"الدولة قامت بعمل جيد لكن ومع ذلك للاسف اجد ان الاجراءات كانت متاخرة وغير جادة  متاخرة لانه تم منع السفر بين المدن في وقت متاخر بينما كان مفترض ان تكون تلك اول خطوة  ولم تطبق بشكل فعال
واما غير جادة لان تطبيق القوانين كان فيه استهتار كبير  للان ",0
الدولة كتقوليكم دبرو لمحاينكم صدعتونا,0
الدولة لا تطبق القوانين الصارمة اتجاه من خالف الحجر الصحي,0
الرأي العام خايف من المعطيات الغير المنطقة بخصوص ارتفاع حالات الوفايات والإهمال في المستشفيات,0
الردود ديالك هي نفس الردود الي كنتلقاو من عندكم ملي كنجيو لسبيطرات قلت الأذاب وتعمد الإحتقار,0
الرصد الصحي بالمغرب قربتو توصلو الف حالة ديرو مراكز كشف وديرو شي 3 مليون تحليلة الى كنتو نيت باغين تحاربو هادشي,0
الرضيعة الصغيرة لي ماتت حتا هي عندها مرض مزمن,0
الرقم الاخضر بالفلوس,0
"السؤال 🤔 لماذا نسبة الوفيات كبيرة بالمقارنة مع الدول
لماذا عدد الموتى في تزايد  هذا هو السؤال",0
السؤال المهم سبب ارتفاع الوفيات,0
السبب هو ظهور بؤر في المصانع والمؤسسات السجنية .,0
السبب هو مكاينش دعم نفسي للمصابين . حيت كيلعب الجانب التفسي دور كبير فشاء المريض ومقاومتو للمرض. خير متال مستشفى سيدي سعيد فمكناس الاطر ديالو كيدعمو المريض نفسيا والنتيجة كانت شفاء 16 مصاب بفيروس كورونا,0
السبب واضح هو دوك شواهد التنقل الإسثنائية بين المدن,0
السجن ثم السجن ثم السجن، الا عمرو لحباسات ، نعطيكم الدار غير شدو الأوباش,0
السلام علاش عدد الوفيات طالع مقارنة مع الدول الأخرى,0
الله اخليكم المسؤولين الشرطة طلعوا إلى التشارك كلهم خارجين بدون كممات والله العظيم إلى خايفين من المرض الله اجزكم,0
نعم انت مامور عن هادا وبراتبك الشهري مؤدى لاكن ينقص للجهة المسؤولة ان تنظر بعين الاعتبار للفؤة الفقيرة التي تبحث عن قوت يومه  مثل هاد الحلاق الدي تشير اليه,0
قتلونا بالتصاور.حنا ف حي للا مريم هادي جايا ل شهر ما بقينا تنشوفو حتى بوليسي.زناقي عندنا عامرين غير بالحشايشية أو الشفارة.السلطة ما قادراش عليهم.,0
انا بعدا ساكن ف عين البرجة الحي المحمدي وملي بدا هاد الشي ماعمري شفت شي دورية الامن كتزورنا,0
كون شفتو حنا راه عيشورة الطعارج  القنبول  البزيز  البراهش مور 6 لبيع ها لفاخر هلمعسل هلكارو الرواج حتى 1 الصباح كنتمنى يجيو السلطات لتنظيف الحي والله حتى جاءتني الغيرة,0
واك واك آعباد الله!!!  الطريق ضيقة  أو كا تدي أو كا تجيب ، مزيرا بالسطاسيونمون ، و زيد عليها الطوارو كبار ديال زبل  !!! الدنيا خاوية و مع ذلك سيارات  ملزمة أن تمر وسط الطريق عاى الخط الفاصل!!!  فما بالك بعد الحجر كيف ستكون الطريق ، حين تتجول كل السيارات ذهابا و جيئة!!!  االه يهدي السلطات و الجماعات أن ينشؤوا لباركينگات ، و بعد ذلك يمنعون الركن بالشوارع نهائيا  !!!!,0
اليوم كانت الدار البيضاء تعج بالسيارات والخافلات وبالأخص شارع محمد السادس و المقاومة والناس خارجة حتى بعد السادسة,0
راه الأمن كامل والعسكر  لي في كازا خاصو يخرج بالليل ماشي غي المقدمية والقيد الي بغيتو نوصلو شي نتيجة,0
الناس فالدار البيظاء مطبقوش الحجر كما ينبغي  وتهاون المسؤولين في بعض المناطق حتي اصبحت بؤرة,0
Aala slama rijal lamn chahrayn hadi mabntouch 🤣,0
قتلونا بسنيما ديالكم انا من سكان احد الاحياء الشعبية لموجودة في الجديدة درب لساكن فيه انا الفوضة فيه الحشيشية والتجمعات ملي بدا الحجر الصحي معمرني شيت رجال السلطة طلعو عندنا رقبو الدرب كتبينو هالاجابيات,0
"عينا مال حبس
الانهيار العصبي نعم",0
هههه دارو كازا فحال ووهان خلاو الشركات والامن ناعس اتصلنا بيهم على التجمعات بالليل كيقولو لينا حنا جايين ماشفنا والو والسي الخرى ولا الجتماني الامن ف كازا ماخدامش,0
🤮🤮🤮🤮🤮🤮🤮,0
لقاو شعب مكلخ كتفرج في التلفزة المغربية وكصفق على رئيسهم العثماني,0
اش هاد الخطاب 😆😆😆 وعرفتي اش تقوليهم لي لقيناه خارج نجلسوه علي القرعة😂😂,0
الحكومة حاقدا علينا أ الأصدقاء و هادشي كايبين لينا الإنتقام دياللها منا عن طريق فيروس كورونا 😉,0
وا شرح. لينا مزيان ونتوما كاتعاودو تقراو لينا داكشي بحالا حنا ما كنعرفوش نقراو,0
مجموعة  الموت  كازا    فاس   مراكش  💣💣💣💣💣,0
وهيا ناري لقيت راسي في المنطقة 2222😢😢,0
اشنو الفرق .ورقة التنقل الله يطليهم بها,0
الله اهز علينا هاد الوباء وهز علينا حتى القوم الضالين والمضللين,0
الله يفرج علينا جميع .انا في المنطقة 2المؤسف هو انني اليوم في المنطقة التي اسكنها شاهدت ومازلت اشا هد لحد الساعة اطفال صغار خرجو للشارع يلعبون كرة القدم اين اولياء امورهم اليس هدا باستهتار وانعدام للضمير والمسؤولية لقد تعبنا نفسانيا فمند 3اشهر لم اغادر البيت والتزم وساستمر في الالتزام بالتعليمات الى ان تفرج لاكن  يدمي قلبي متل هده المشاهد خاصة خروج الاطفال الى الشوارع دون رقيب ولاحسيب كفانا كفانا كفانا استهتارا بارواحنا وارواح غيرنا رحمونا ياعباد الله شدو ولادكم وجلسو فديوركم راه هادشي بزاف بزاف بزاف .,0
M3a lasaf 7na mnta9a joooooooooooooooj 😭😭😭,0
وأش محلات درب عمر غادين يحلو ولا مزال راه الناس تقسحوا لي ماعندهم لارميد لا cnss,0
awiliiiii ana f zone 2 ach had zhar😣😭😭😭😭,0
Hama9tona bhad namra1 namra2 khrajto Alina,0
Laykhd fikom laha9 dwzo falma sm w9tlona wthanaw tl3tna had lblad fkarna,0
قهرتونا الله يعتيكوم العداب الشديد,0
O nas.limakhdamninech ma3ndhomech bach y3icho ymoto,0
Hadro badarija ifahmokom n'as kamlin hadro bhal Salah din lkhomari alah ihafdo hadak hawq likayafham n'as flmakhrib,0
المساجد حتى هما غادي تلقاولهم الحل بحال المقاهي والمطاعم والحمامات هادوا هما بلاصت الفيروس,0
استغفر الله العظيم. ...فرنسا من 11/05 وهما خارجين وكلشي حال والدنيا 5/5 وهادوا باقين غي تيخموا نخرجوهم ولا نبقاوا دايرين الزكروم...حسبي الله ونعم الوكيل 😠,0
المغرب النافع حبسوه والمغرب الغير النافع طلقوه,0
Hahaha pisriyat dyal chrab li halin mahalat dyal la9mar li mahlolin dyal l3awda thablona nichan,0
و نتوم هاد هدرا زيدوها فيكم,0
Ewa kolchi mazal mnou3 kadahko 3la cha3b llah yakhod fikom lha9,0
تعقيم الاحياء لم يعد في الحسبان,0
w li Mabghach ya3tih l M9adam war9a kaygol lih kolla Mera ghada ba3dou la Haka l 9ayed hyad lina Tabe3 la ghada ndabar lik la sir sbitar wla tbib jib lina war9a W n3amroha lik kifach Hadchi Mab9ina fahmin walou ghadi y3tiwna vissa w hna ma3rfinch Ramdan kamel dawznah Hi m3a Allo LM9ademm www,0
ما شرحتي والو ا لعزيز . غير قريتي البلاغات و صافي,0
حنا مبغيناش نخرجو نتساراو بغينا نخرجو نخدمو نجيبو طرف دالخبز الله ياخد الحق الله ياخد الحق,0
نهاية المغرب,0
Wahad  lblad   5asha   tawra   lma5zn   lklb   mkrahch  iyb9a   dima   chad   lmrarba   la3natwo  lah   3lihom,0
والله العظيم رانى حاسة  كانى داخلة على امتحانات نحفظ ونرجع نقراء ونرجع نشوف اش من قانون خرج لحماق هادا يارب تفرج همنا وهم المهمومين  امين يارب العالمين حمد الله على كل حال,0
المشكلة عندنا في الدار البيضاء هما أصحاب الشركات واش الشركات والمصانع خدامين والدراويش كيدفعو الثمن,0
"باغي نعرف واش هاد الناس مسلمين ؟ 
تكلمتي على كل شي المصانع المحلات التجارية الحافلات... والمساجد ماتكلمتش عليهم ....!!!!!!!!!!",0
لاحولا  علي المغرب ماكيناش حلات  بحال أوروبا  ومزيريين  بزاف راه  الاقتصاد وغادي اهبط صافي غ الكمامات  والمسافة  كنت في ألمانيا طبيعي لكن ضرورة كمامات والمسافة  الله أصول يصبركم يصبرنا حتي حنا بغنا  نزورو  بلادنا  وحبابنا  لكن  باينة  المعني  لا لدخول,0
المساجد مغلوقة والديبوات تاع الخمر محلولة في جميع مدن المغرب وعليها إزدحام باش تعرفو معامن عايشين،النفاق بعينيه واش الحكومة يهودية او مسلمة؟بغيت نعرف,0
هدا هو جزاء العاصمة الاقتصادية .,0
الملك خيف كلشي البلدان حلا ورجعات للعمل الدراسة وشحال قدو اشد عام عمين كلك بعدا الوزير دهولندا كلك شحال قدني نشد منعرف فوقاش اجي دواء وناس اتمرض فدار والعنف الاسري 😡😡😡والاقتصاد ايطيع مع انو كلشي هنا فمنتو ونعسين وكلين شربين وتوحد مسكن فبيت وكيفكرو فالناس,0
"الفرق بين الحجر الصحي وحالة الطوارق هو كالفرق بين السكر القالب وسنيدة كلاهما حلو اما الحجر وحالة الطوارق فكلاهما مر.
واطلقو عباد الله المعقول 
العتماني يقارن بين المغرب واوروبا في عدد الموتى فقط ، فلا يعلم او يتجاهل بان اوروبا تهتم بمواطنيها نفسانيا وماديا بشكل اكبر ضعف اضعاف المرات كما تتعامل حكومتنا معنا، ابقى فالدار وموت بالجوع و1000درهم خلص بها الكراء الماء الكهرباء وصرف منها اوشارجي الهاتف باش الابناء اقراو اول مرة كنعرف بان الحكومة ماعندهاش مع الحساب مع الشعب ولكن كيتقنوا الحساب ديال كروشهوم والله انعل لي ما يحشم الله ياخد فيكم الحق يا ولاة الامور.",0
الله ياخد فيهم الحق أنا غادي نخرج واش حنا حسن من أوروبا لي خرجو بنادم حكومه فاشله بكل معني,0
Lah ya3tkom ghe l3adab ghe li darha españa deroh hta ntoma l7kom nta3 l7mir,0
أحسن قرار خداتو الحكومة الصراحة على ماكانشوف كاين ناس أكفاء في ديك الحكومة كاياخدو بحال هاد القرارات حيت نفس القرارات تاخدات في دول متقدمة 👏🏻,0
ا شريف لي كتهدر راحنا لتزمنا و صبرنا تقاضى.ناس فالحومات و الدروبا عاطيينها التجمعات و حنا 3شهور و حنا محبوسين ولا دنا تقهروا و حنا تقهرنا بزاااااااااااف. يا اما يلتزم الجميع يا اما تزيروا الجميع اها شي يخرج شي يجلس راه ما عندها حتي شي نتيجة,0
أنا ضد هاد الإعتداء إنما كثير من القيود  شاهدناهم يتعاملون بالعنف مع المواطنين ويفرطون سلطتهم على المواطنين؟ ؟,0
الثمتيل المخزني المفبرك,0
القائد والله حتى كيتبوحط لمخزن أكبر ولد الزنا,0
finahowa renfort finahoma lboliss tkhaliw had lmoskhin ydiro fikom had l7ala,0
هذه هي  نتيجة سياسة الخانز السادس هو سبب البلاء للعباد والبلاد والمقبور الثاني خير دليل  يجب اسقاط الملك والملكية هذه هي الفرصة والا العيشتحت العبوظية والذل والفقر المدقع والحباسات وووو,0
"#مواطنون_يشتكون_من_عدم_الاستفادة_من_الدعم المخصص لجائحة كورونا

#رسالة_الى_جلالة_الملك_محمد_السادس_نصره_الله
هناك فئة كبيرة من المواطنين المتضررين من جائحة كورونا  الحاملين لبطاقة الرميد الذين يعملون في القطاع الغير مهيكل يشتكون من عدم الاستفادة من الدعم  المخصص لجائحة كورونا رغم تقديمهم طلب الاستفادة من خلال ارسال رقم بطاقة الرميد على الرقم 1212 الذي وضعته السلطات المختصة لارسال الطلبات عبر رسائل sms وايضا الاتصال لاستقبال الشكايات، غير ان الرقم لا يجيب وفي كل الاوقات خارج التغطية فما مصير هذه الشريحة من المواطنين المعوزين؟، هل تم اقصاؤهم من الاستفادة؟؟؟ نريد جوابا لتنوير الرأي العام.",0
"""الدولة ديالنا موفرة كلشي ؟ علاش ما تدخلاتش الدولة :مفتشية الشغل..وزارة الصحة.. CNSS",0
اين وزارة الداخلية اين وزير الشغل عن قانون هؤلاء العاملات ؟اين الحجر الصحي الاجباري؟ اين عزة و كرامة المغربي .,0
المشكل فيكم انتوما الله يهديكم دولة قالت لعباد الله ريحو  .. شحال من واحد قال منقدرش نريح فدار و بغينا نخدمو  صحتي قبل من الخدمة الا مشات صحة مشى كلشي و الله منضرب معاه ضربة .. واش نتوما اعباد الله معتاكمش الله عقل تفكرو بيه.. دابا وليتي باغين سلطات .. سلطات را عيات معكم,0
وراه اول واحد كيستحمر الشعب الزريبي هو الملك ليكتعبدوه وهو كيعبد فرانسا وليكون فعلمكم راه فرانسا خرجات غير بالرجل اما الفكر والتعليمات راها باقا,0
انا عندي بنت عمي خدامة فشركة فطنجة مسدوش لهم شركة اسبانية باقيين خدامين مساكن معرضين راسهوم للخطر بزاف خاص المسؤولين يتدخلو باش نحدو من انتشار هاد الوباء والله يستر نا كاملين يارب,0
من خلال هذا الفيديو استنتجت أن القوي يأكل الضعيف في هد البلاد السعيدة. أو هذا المدير أولى بالأحرى هذا الميكروب القاتل لطفولة الشابات الجميلات المغربيات خاص من ايفرعو من زكو هد ولد العاهرة يبقى عبرة كاع شي مدير مستغل الطبقة العاملة صراحة ولاد القحاب مفيهمش الإنسانية,0
القانون غير موجود في المغرب,0
كاينين اختي  حتى فمراكش شركات فالحي الصناعي طريق اسفي  خدامين بلا تعقيم بلا والو مدير واحد الشركة كيهدد الموظفين يحبس الراتب الى جلسوا   للاسف الشديد المراقبة ماواصلاهمش ولا معرت مخلص رشوة  كن جلس كلشي خطرة وحدة ماغنوصلوش هاد الحالة دبا,0
را الدولة ما عملاش حقوق .. الناس لي كيشتغلو مساكن و ضربو تمارة بريال .. عملو الناس حقوقهم را اخرتها موت .. حرام عليكم .,0
وفين هي الدولة ولا السلطة قالك الطوارئ ولا هذا فرنسي زعما حنا رخاص التلفزة كايبان كلشي بخير الله يستر يا ربي قالك أغلبيتهم طالع ليهم السخانة الطف يا ربي.,0
"المفروض  الحكومه  توقف الشركه  راغير  شخص  واحد  تصاب  ينقل العدوى  40 شخص   تجمعات.   موفي  صالح الشعب  
 ماكي  ضهر  المرض  علا  شخص  على      14  يوم   حسبنا الله ونعم الوكيل في   المسؤولين  🇲🇦🇲🇦🇸🇦🇸🇦",0
La faute diaaaal daoula li matadirch le contrôle aux usines. O mkhaliene siba lbhal had bouzbal li 3andhom la  nationalité dial France dial tozzz,0
الخطأ ديال الدولة لمسدتش الشركة من لول,0
هههههه العجب الدولة كتقول بقاو في ديوركم .. وشركات عامرات .. وكيقول ليك وزير الصحة بؤر منزلية .. والدولة خوي شركات .. فهم تصطا,0
اش هاد الفوضى فين القانون دكش لميقدرش يديرو مع ولاد بلادو ساهل يديرو مع ولاد بلادنا حنا   هضرو  غوتو دافعو على حقكم علمو هاد العنصري اننا قادرين  نوقفوه  فضحوه وفضحو للمعاه  رآهم محالينش باش يوفروا  فرص الشغل راهم دايرين مشاريعهم باش يستافدو من اليد العاملة الرخيصة  واستغلالها,0
يجب معاقبة الحكومة المغربية بسبب سوء ستراتجيتها لمواجهة  لأزمة الحالية  بؤر  تفشي فيروس كوفيد19 هو المصانع  اللتي تعمل بدون شروط السلامة الصحية الطبقة الرأسمالية لا يهمها اي شيء سوى الأرباح أن ضل الحال كما هو الآن لن نخرج من الحجر الصحي اللدي طبق على الفقير أما الغني لا حجر ولا هم يحزنون,0
"فين هي القايدة حورية ، تجي تسد لهاذ العنزولي الشركة ولا حادكة غير في مالين لحوانت . الله يخليها سلعة .
أسود على أبناء الشعب فئران أمام الأجنبي .",0
"المستخدمات كلهن غادي اتعداو، 
وهذا المستخدمات غادي اعاديو عائلاتهم،وجيرانهم ،والأسواق القريبة،وكذلك البقال القريب منهن .....فماذا تنتظر الدولة بإقفال هذا المعمل هل الدولة والمسؤولين في الرباط وفي الدار البيضاء ينتظرون حتى يصل عدد مصابي كرونا الى 1000000000000 ام ماذا؟",0
حشومة وعار هذا الذي يحدث في هذا المصنع انتحار كيف يعقل أن نغلق المساجد والمدارس ثم نترك بعض المصانع التي لا توفر للعمال حتى مسافة الأمان بين العاملات صحة المواطن المغربي يجب ان تكون فوق كل الاعتبارات,0
الدولة هي اللي حاوية الشعب بالمزيان وايدكم فيه كورونا تنكح المغرب وفينك السي العتماني اللي كان كيقول الوضع تحت السيطرة نوضو تقودو,0
وا فينك الدولة ...الحجر الصحي يجب أن يكون على جميع الشركات الخاصة والعامة وإلا را هذا الشيء عبارة عن لعبة سياسية...سديتو لجميع القطاعات المغربية ..سودور.نجار.طبيب....نحن نستنكر هذا الفعل كمغاربة أحرار وليس عبيد لفرنسا ..ونطالب كشعب والي المدينة أن يتدخل فورا ثم فورا ثم فورا,0
الحجر الصحي مطبق غير على الدراوش امالين الخضرة والدجاج واصحاب طايب وهاري ومول اتاي والحرشة اما الشركات الكبرى مامسوقاش مخدمين دريات مساكين لا حول لهم ولا قوة واللي ماعجبهاش الحال الطرد وما تصور  والوا,0
🚫🚫🚫       فالحق   الدولة   سامح   فعمال   الشركات   فهاذ المرض كورونا    ،،،شحال من شركة  فسلا   راها تخدم    بلا   تعقيم   ولا هم يحزنون     ،،اين المراقبة    يا عثماني    انت  تكافح   كرونا    من جهة    ولا  تراقب   اولادنا   في شركات  هم   تحت ايدي  لا ترحم   لا يهمها   سوى جمع  الاموال,0
الحمد لله بداو كيبانو بعض المستغلين للبلد والشعب والمخفي أعظم ربي معاكم,0
كل الإجراءات التي إتخدتها الدولة وكل والمجهودات التي قام بها الأطباء والممرضين من أجل القضاء على الوباء تتبخر بفعل رئيس شركة جشع يفرض على العاملات المجيىء  إلى الشركة للعمل بدون أدنى وقاية. هذا خاصو يتحاكم . يجب على الداخلية أن تحقق مع هذا الشخص ا الذي لا يهمه إلا الربح.  لازم يتعاقب.  وإذا كانت هناك وفيات لا قدر الله من عاملات هذه الشركة يجب محاكمته   من أجل جناية.,0
واش مزال كاتعتقدو ان لي حاكمين لبلاد كايعتبركم بشر,0
الدولة فين مسؤوليتها,0
الله يكون فعونكم والله شيء مؤسف ولكن تبقى الدولة والمسؤولين هم السبب لانهم يوفرون الارضية لكل منتهز في الداخل والخارج الدولة يجب عليها ان تتدخل والا المغرب فقد تجتاحه الكرونا .,0
اودي 3اشهر هادي وبنادم بارك بلا خدمة مبقينا عارفين شكون نتيقو تقهرنا,0
تعليقي هو أن الوباء الحمد الله في تحسن لذلك الله يرحم ليهم الوالدين يشوفو من حالنا حنا العالقين خارج الوطن راه صافي الصبر تسالا مرصنا.,0
ياريت اخوتي يفتحو الحدود وترجع ليا بنتي راها طالبة وباقة صغيرة قلبي كيتقطع عليها,0
أخي الله يرحم ليك الواليدين وصل صتنا في برنامج ديالك راه والله مرضنا بغينا نرجع لبلادنا عند ولادنا.,0
والله تبغينا نخرجو   رعينا  نبقو في الدار,0
اليوم 80 حالة كيف سيرفع الحجر,0
وا راه قربنا نسعاوا ورفعوا هاد الحبس الصحي وعينا,0
فتحونا مطرات بغينا عاءيلتنا راه مرضنا,0
عطيونا ماناكلو,0
Bghina NkhrJoo,0
رفع الحظر الصحي سيكون كارثة,0
ستكون كارثة.,0
واش    هدا    كلام   صكفي  :     محبوب   المغارب    هههههه و  الله  الى     وللينا   ضحكا   !       ابقوا    انتم    دايرين   الحملة   لى   اليوبي   و اخرين     لي  فلان        و  تطردون   العلماء  الحقيقيين من   المغرب.,0
وراه وصلات فينا للعضم والناس لخدامين في المحطة مالقينا مانكلو والناس تتموت ارحمونا,0
"هما دارو فلوس الصندوق فجيبهم
وحنا نتحبسو",0
"اخرجو ترزقو الله .
هما كايبنيو فالفيلات بفلوس الدعم
وحنا نتحبسو
الله ياخد فيكم الحق",0
الشكوى بيكم لله كتشدوها صحيحة داكش عﻻش مامسوقينش البشرية,0
وفتحوا المساجد الله ياخذ فيكم الحق الشركات فيهم الآلاف ديال الناس خدامين والمساجد الي يله فيهم الإمام وزوج صفوف وراه غلقتوهم لقيتوها سبة يالحكومة اليهودية,0
من نهار جا العثماني مشنا نهار زوين يالطيف,0
اش من حجر صحي هذا حجر مرضي الناس بدات كتنتاحر هما اش خاصرين  كذااك مفكروش فالناس الي حصلو عنذ عاءيلاتهم وحتى حد مبقا باغيهم والناس مخدامينش هما لاين باغين اوصلو ماكين لاحجر ولاغيرو سيرو تلاعبو أنتما شبعانين فلوس والمواطنين تيمون بالجوع والفقصة ،😷😭🤦,0
يا ودي بحال بحال ماكاينش الفرق  الناس راها عيات وقنطات وهما غير باركين يمددوا يمددوا  حتى تقول ليهم فرنسا حبسوا ههههههههه,0
yahya rbi rak katchof halna fhad lblad tmahana omradna lahawla wala 9owata ila bilah l3aliyi l3adim  man nhar zado sa3a ohna rasna m5arba9,0
"نخرجو لطبنهم لشارع
نديرو شي مظاهرة حتا لثورة
ولا بقاو ساكتين و محوين",0
و الله العظيم حشومة و عيب خليو بنادم يترزق الله و الله العظيم تازمنا و عندنا وليدات صغار و بنادم متبوع بمصاريف,0
وعبدالله وش غدين نشفوولادنا,0
المسكين لواكل الدق ،ولاكن ربي كريم الله يخد الحق فهادوك لكيحكرو على المساكن,0
"تغيير الاسم يساوي ناقص الدعم 💰للشهر الثالث . (تمديد"" الحجر"" الصحي)(تمديد"" حالة الطوارء"" الصحي )🤔",0
يعني ما كينا لا خدمة لا والو وا حيدو عيد اضحى رامكيناش فلوس,0
والله حتى عينا بزاف,0
لا للحجر الصحي ولا للطوارق الصحية، لأن كل هذه الثمتيلية وراءها الصهاينة المجرمين وعلى رأسهم بيل جيتس النصاب وابو الاحتيال رقم واحد في العالم، لقد انكشف واتضحت خدعته وكذبه. وانتم مقلوبة عليكم القفة.,0
Wallah al 3adem ana mrida wzidt mradt wach a 3ibad allah jit 3la youmaine  hani tal3a f 4 mois ana brit namchi lmahalli wbladi,0
حكومة فاشلة,0
ايو  ملي طولتوها   عيشو فيها غير نتوما  وحنا منشوفو لا واليدين لا والو    مغربين مغربين    حسبي الله ونعم الوكيل,0
تمديد الحجر الصحي كاين و الناس تاكل الحجر لا دعم لا والو,0
أويلي مالهم زادونا غير شهر خاصهم يحيد الحجر حتى 2024 باش متبقى حتى حالة على قيد الحياة الله يعطينا وجهم,0
وربي الحبيب غدي نموتو أو,0
ونتا شنوا خاسر اسي العثماني تابعك شي كرا شي ما وشي ضوا ....قهرتونا,0
عافكوم واش كاين ليعند لخبار واش غايتلقو صفار بين لمودون راه حالتي ربي ليعالم بيها يارب دير لينا شي تاوين ديال لخير,0
زادو فيه  بزاف ناس كتموت بجوع هما تقولك  تمديد واش محسينش بشعب مسكين تضرر بزاف,0
انا ما كيبان لي شي فرق حلوف كرموس بحال بحال بحال الحجر الصحي بحال حالة الطوارىء   ..اشنو هو الفرق  هي ديك الورقة  ديال المقدم ...بساطة المزيد من الصرامة والمنع وتقييد الحركة وبالتالي المزبد من المعاناة والهم والغم والأعصاب. والاقامة الجبرية...,0
أنها مؤمرة على المسلمين اغلاق المساجد وبيوت العبادة ،العمل عبادة ، الناس سوف تنفجر ،اصحاب المشاريع والمحلات،الكهرباء الماء ،ايجار ،الزيارة المريض وووووو اتقوا الله في انفسكم وفي أولادكم وفي الاخرين، هل انتم متؤكدو ن أنه مازل هذا الوباء ؟ وهل هو فعلا كان ؟ ؟؟؟؟؟؟؟؟,0
3 chhor wana fdar yarbi di tawil t9hrt,0
وراه زحفنه  ودبا تقدات لينا بوطه من غاذين جيبوها نموت دبا مانكلوش,0
تمنيت أن أعيش خنفسا وراء الأشجار خير ان أبقى في منزلي,0
عافين الفرق بين الطوارئ والحجر الصحي الحجر الصحى مانخرش بخاطي ولكن الكوارئ نخرج بخاطي ونلقا كلشي محبوس ونرجع نكلس بخاطي هنهههن,0
الله ياخد فيكم الحق بجاه حق النبي ماخممتوش في الناس للي گالسين من الخدمة؟؟؟ ماصيبن ما ياكلو او غير زيدو ماخاسرين واااالو حيث الاخر فيكم كيسد 2المليون,0
واش  كورنا كتكون غير مع الست  والهبل 😡 وا ملين في الدار الجيب  خوي العثماني المكلخ و الحكومة الشفارة ما شفن لا  استفيد لا والو كولشي نهبتوه    اودي خلين نخرجو ندبرو على رأسن ... ...,0
